"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
78676,"for_sale                      ",320000,4,3,"0.19",209652,"Grundy Center","Iowa                          ","50638",2692,"2022-07-01"
78676,"for_sale                      ",599900,5,4,"0.48",395826,"Grundy Center","Iowa                          ","50638",1812,"2018-06-04"
47723,"for_sale                      ",110000,2,2,"0.13",1581002,"Dysart","Iowa                          ","52224",830,"2010-02-10"
5906,"for_sale                      ",64500,4,2,"0.27",1495951,"Traer","Iowa                          ","50675",2099,NULL
88703,"for_sale                      ",187500,5,3,"0.43",1678955,"Belle Plaine","Iowa                          ","52208",3186,"1989-09-05"
89830,"for_sale                      ",105000,4,2,"0.34",1327381,"Clutier","Iowa                          ","52217",1410,"2020-09-02"
88703,"for_sale                      ",54000,4,1,"0.43",27867,"Belle Plaine","Iowa                          ","52208",1658,"1999-02-19"
18233,"for_sale                      ",145000,4,2,"0.36",1147855,"Reinbeck","Iowa                          ","50669",1782,NULL
16143,"for_sale                      ",42500,1,1,"0.23",1171990,"Dysart","Iowa                          ","52224",1000,"2022-05-10"
18233,"for_sale                      ",69999,3,1,"0.17",1773496,"Dysart","Iowa                          ","52224",1714,"2022-04-04"
108929,"for_sale                      ",169900,3,2,"0.18",1481000,"Dysart","Iowa                          ","52224",1008,"2013-11-06"
52811,"for_sale                      ",169900,3,2,"0.32",1469777,"Brooklyn","Iowa                          ","52211",1400,"2019-06-18"
106453,"for_sale                      ",125000,3,2,"0.26",1148056,"Toledo","Iowa                          ","52342",1545,NULL
89387,"for_sale                      ",99900,3,2,"0.39",403820,"Belle Plaine","Iowa                          ","52208",1193,"2020-06-19"
18233,"for_sale                      ",79900,3,3,"0.17",1472223,"Dysart","Iowa                          ","52224",1715,"2022-03-22"
16143,"for_sale                      ",87000,2,2,"0.21",84373,"Reinbeck","Iowa                          ","50669",1473,"2017-04-03"
47723,"for_sale                      ",149900,4,2,"0.15",1458554,"Traer","Iowa                          ","50675",1784,NULL
16143,"for_sale                      ",78000,3,2,"0.17",84347,"Reinbeck","Iowa                          ","50669",1656,"2007-04-20"
106453,"for_sale                      ",115000,3,2,"0.25",1677787,"Belle Plaine","Iowa                          ","52208",1462,"2011-06-24"
88703,"for_sale                      ",179000,3,3,"0.13",1681597,"Belle Plaine","Iowa                          ","52208",1456,NULL
78999,"for_sale                      ",199000,3,2,"0.16",1328704,"Brooklyn","Iowa                          ","52211",766,"2014-10-28"
30427,"for_sale                      ",89777,3,2,"0.13",1675359,"Tama","Iowa                          ","52339",1448,"2019-06-07"
35407,"for_sale                      ",179900,3,2,"0.19",1464088,"Dysart","Iowa                          ","52224",1572,"2021-09-03"
18233,"for_sale                      ",179900,3,1,"0.19",1465497,"Dysart","Iowa                          ","52224",1504,"2022-04-15"
106453,"for_sale                      ",275000,3,3,"1",1014107,"Chelsea","Iowa                          ","52215",2322,NULL
22303,"for_sale                      ",170000,4,2,"0.24",403196,"Belle Plaine","Iowa                          ","52208",2002,"2013-08-12"
88703,"for_sale                      ",185000,3,2,"0.29",965880,"Belle Plaine","Iowa                          ","52208",1728,"2020-12-07"
79107,"for_sale                      ",379000,4,3,"0.37",1156770,"Reinbeck","Iowa                          ","50669",1718,NULL
76745,"for_sale                      ",1400000,4,1,"250",819049,"Greenfield","Iowa                          ","50849",1616,NULL
83598,"for_sale                      ",360000,4,4,"0.44",38840,"Winterset","Iowa                          ","50273",1710,"2015-10-07"
81618,"for_sale                      ",120000,2,1,"0.2",681787,"Winterset","Iowa                          ","50273",814,"2021-06-04"
81618,"for_sale                      ",466344,4,3,"2.78",1302438,"Winterset","Iowa                          ","50273",1617,"2020-12-11"
74048,"for_sale                      ",1600000,1,1,"119.36",465888,"Winterset","Iowa                          ","50273",896,NULL
44755,"for_sale                      ",280000,3,3,"0.26",1694707,"Winterset","Iowa                          ","50273",1682,"2017-05-23"
78676,"for_sale                      ",117900,4,2,"0.13",633900,"Reinbeck","Iowa                          ","50669",1443,"2015-10-07"
94923,"for_sale                      ",179900,2,3,"0.35",1687081,"Dysart","Iowa                          ","52224",1371,"2022-05-13"
18233,"for_sale                      ",134500,3,2,"0.19",963198,"Dysart","Iowa                          ","52224",2015,"2022-06-15"
10595,"for_sale                      ",435000,5,4,"4.21",368944,"Traer","Iowa                          ","50675",4119,NULL
88703,"for_sale                      ",185000,4,2,"0.25",1771878,"Belle Plaine","Iowa                          ","52208",1854,"2012-05-09"
40551,"for_sale                      ",98000,4,2,"0.29",633881,"Malcom","Iowa                          ","52211",1944,NULL
359,"for_sale                      ",129900,3,2,"0.25",159949,"Marshalltown","Iowa                          ","50158",832,"2006-10-27"
8065,"for_sale                      ",992129,2,3,"2.61",1489975,"Norwalk","Iowa                          ","50211",1942,NULL
83598,"for_sale                      ",231999,3,3,"0.04",857542,"West Des Moines","Iowa                          ","50265",1376,NULL
11256,"for_sale                      ",529900,5,3,"0.29",738686,"Indianola","Iowa                          ","50125",1700,NULL
108929,"for_sale                      ",65000,3,2,"0.24",1193663,"Clutier","Iowa                          ","52217",1428,NULL
47719,"for_sale                      ",15000,2,1,"0.22",1491009,"Belle Plaine","Iowa                          ","52208",1104,"2022-04-08"
108929,"for_sale                      ",92500,2,2,"0.37",1455479,"Dysart","Iowa                          ","52224",1040,NULL
18233,"for_sale                      ",89999,2,1,"0.19",1163496,"Dysart","Iowa                          ","52224",1661,NULL
63107,"for_sale                      ",215000,4,2,"0.83",338647,"Belle Plaine","Iowa                          ","52208",1850,"2017-04-24"
17712,"for_sale                      ",169900,3,2,"0.21",1771335,"Traer","Iowa                          ","50675",1092,"2022-05-09"
88703,"for_sale                      ",120000,3,1,"0.25",401177,"Belle Plaine","Iowa                          ","52208",1516,"2021-05-18"
78999,"for_sale                      ",179999,3,2,"0.32",688490,"Brooklyn","Iowa                          ","52211",1456,"2006-09-15"
88703,"for_sale                      ",125000,3,1,"0.41",12982,"Elberon","Iowa                          ","52225",936,"2015-03-30"
55588,"for_sale                      ",250000,4,2,"0.53",942573,"Oskaloosa","Iowa                          ","52577",1120,"2021-06-03"
79057,"for_sale                      ",175000,3,2,"0.22",1264986,"Oskaloosa","Iowa                          ","52577",1588,NULL
73930,"for_sale                      ",274000,4,2,"0.23",1156485,"Pella","Iowa                          ","50219",1008,"2016-08-22"
77839,"for_sale                      ",68000,3,1,"0.17",945807,"Creston","Iowa                          ","50801",798,"2006-05-02"
18233,"for_sale                      ",89900,5,2,"0.34",1767588,"Dysart","Iowa                          ","52224",2296,"2007-10-12"
70438,"for_sale                      ",157500,3,2,"0.28",1461539,"Traer","Iowa                          ","50675",1492,NULL
18233,"for_sale                      ",129900,2,2,"0.18",1776345,"Traer","Iowa                          ","50675",1729,"2018-01-10"
92118,"for_sale                      ",164000,3,2,"0.54",400572,"Belle Plaine","Iowa                          ","52208",1620,"2021-05-24"
40551,"for_sale                      ",159900,3,2,"1.64",973412,"Chelsea","Iowa                          ","52215",1296,"2017-10-10"
18233,"for_sale                      ",149900,2,2,"0.18",1772753,"Traer","Iowa                          ","50675",1400,NULL
78676,"for_sale                      ",149000,3,3,"0.14",1465307,"Reinbeck","Iowa                          ","50669",1326,"2022-06-10"
61041,"for_sale                      ",348000,3,2,"0.2",1482238,"Winterset","Iowa                          ","50273",1888,NULL
103845,"for_sale                      ",1150000,5,5,"1.45",969051,"Waukee","Iowa                          ","50263",4849,"1999-12-14"
47743,"for_sale                      ",625000,4,4,"0.29",611644,"Norwalk","Iowa                          ","50211",1656,NULL
78435,"for_sale                      ",175000,2,1,"0.2",690045,"Van Meter","Iowa                          ","50261",768,"2015-07-09"
79025,"for_sale                      ",599900,5,3,"0.35",799455,"Norwalk","Iowa                          ","50211",1879,"2021-05-05"
22460,"for_sale                      ",889000,5,5,"6.5",749873,"Saint Charles","Iowa                          ","50240",2924,NULL
79025,"for_sale                      ",509519,4,4,"0.27",899793,"Norwalk","Iowa                          ","50211",1603,NULL
83598,"for_sale                      ",371805,3,2,"0.29",406581,"Norwalk","Iowa                          ","50211",1474,NULL
83598,"for_sale                      ",347950,4,3,"0.18",1663390,"Des Moines","Iowa                          ","50320",1809,NULL
74048,"for_sale                      ",475000,3,2,"0.27",827236,"Norwalk","Iowa                          ","50211",1702,NULL
83598,"for_sale                      ",351675,3,2,"0.19",1661785,"Des Moines","Iowa                          ","50320",1474,NULL
83598,"for_sale                      ",368420,3,2,"0.29",394020,"Norwalk","Iowa                          ","50211",1474,NULL
61014,"for_sale                      ",299900,3,3,"0.13",28297,"Norwalk","Iowa                          ","50211",1369,NULL
74048,"for_sale                      ",353500,2,2,"0.07",335783,"Norwalk","Iowa                          ","50211",1385,NULL
33745,"for_sale                      ",302000,3,3,"0.1",878971,"Norwalk","Iowa                          ","50211",1397,NULL
74048,"for_sale                      ",348500,2,2,"0.06",335782,"Norwalk","Iowa                          ","50211",1385,NULL
74048,"for_sale                      ",348500,2,2,"0.06",335781,"Norwalk","Iowa                          ","50211",1385,NULL
74048,"for_sale                      ",348500,2,2,"0.06",335780,"Norwalk","Iowa                          ","50211",1385,NULL
83598,"for_sale                      ",259900,3,3,"0.1",729596,"Norwalk","Iowa                          ","50211",1667,"2021-04-30"
58480,"for_sale                      ",305000,3,3,"0.23",777845,"Van Meter","Iowa                          ","50261",1818,"2004-09-24"
44755,"for_sale                      ",235000,3,2,"3.23",790734,"Winterset","Iowa                          ","50273",1904,"2007-01-08"
47743,"for_sale                      ",430000,3,3,"0.21",529180,"Norwalk","Iowa                          ","50211",1696,"2014-12-08"
16143,"for_sale                      ",225000,4,3,"0.2",1191000,"Winterset","Iowa                          ","50273",1196,NULL
